0.527914
0.461142
0.445495
0.431754
0.417945
0.403839
0.389628
0.375636
0.362180
0.349500
0.337728
0.326905
0.316996
0.307926
0.299600
0.291922
0.284803
0.278171
0.271967
0.266145
0.260670
0.255515
0.250657
0.246079
0.241764
0.237695
0.233859
0.230238
0.226819
0.223587
0.220527
0.217627
0.214872
0.212252
0.209755
0.207371
0.205090
0.202905
0.200807
0.198790
0.196847
0.194973
0.193164
0.191414
0.189719
0.188077
0.186484
0.184936
0.183432
0.181968
0.180544
0.179155
0.177802
0.176482
0.175193
0.173933
0.172703
0.171499
0.170322
0.169169
0.168040
0.166934
0.165850
0.164787
0.163743
0.162719
0.161714
0.160726
0.159755
0.158801
0.157862
0.156939
0.156030
0.155135
0.154254
0.153387
0.152532
0.151690
0.150859
0.150040
0.149233
0.148436
0.147650
0.146875
0.146109
0.145353
0.144607
0.143870
0.143143
0.142424
0.141714
0.141012
0.140319
0.139634
0.138956
0.138287
0.137625
0.136971
0.136324
